id_servico;nome;servicoDigital
5903;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFLA;False
5906;Matricular-se em curso de graduação - UNIVASF;False
12255;Emitir certificados de participação em cursos e eventos de extensão - UFRR;True
9148;Realizar consulta especializada em hanseníase - Fiocruz/RJ;False
5912;Registrar Diploma de Instituição de Ensino Superior Externa - UFMA;False
11247;Emitir certidão de regularidade fiscal de obra;False
5910;Obter Assistência Estudantil - IF BAIANO;False
5913;Solicitar segunda via de diploma - IF SUDESTE MG;True
5915;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFMG;False
5916;Receber bolsa de Pesquisa - UFAC;False
5918;Receber bolsa de Extensão - IFPB;False
5919;Receber bolsa de Extensão - IFPA;True
5921;Receber bolsa de Pesquisa - UFAM;False
10528;Obter passaporte brasileiro no exterior;True
5922;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFV;False
5923;Matricular-se em curso de Formação Inicial e Continuada - IFGO;False
5925;Matricular-se em curso de graduação - UFOB;True
12334;Atualizar Certificação de Boas Práticas de Alimentos - operações societárias ou comerciais;True
5928;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFRB;False
5929;Participar de Processo Seletivo para curso de graduação - UFPR;True
5931;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFRJ;False
5935;Participar de Processo Seletivo para curso de graduação - UFSB;False
5937;Participar de Processo Seletivo para curso de graduação - UFPB;False
5938;Participar de Processo Seletivo para curso de graduação - UFPA;False
5939;Participar de processo seletivo para curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFBA;True
5940;Participar de Processo Seletivo para curso de graduação - UFPE;False
5942;Participar de Processo Seletivo para curso de graduação - UFPI;False
5943;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFSC;False
5944;Receber bolsa de Pesquisa - UFCA;False
5948;Obter Assistência Estudantil - UFAC;False
5952;Matricular-se em curso de graduação - UFRR;False
5953;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFPE;True
5954;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFSM;False
5955;Receber bolsa de Pesquisa - UFCG;False
5957;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFPI;False
5958;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFRR;False
5959;Receber bolsa de Extensão - IF BAIANO;False
5960;Matricular-se em curso de graduação - UFSC;False
5961;Matricular-se em curso de graduação - UFSM;False
5962;Receber bolsa de Extensão - IFRJ;False
5964;Obter Assistência Estudantil - UFAM;False
9031;Solicitar diagnóstico de referência em chikungunya - Fiocruz/RJ;False
5965;Participar de Processo Seletivo para curso de graduação - UFRR;False
5966;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFPB;False
10327;Homologar películas retrorrefletivas para a placa de identificação veicular;True
5968;Matricular-se em curso de Formação Inicial e Continuada - IF GOIANO;False
5969;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFPA;False
5971;Obter Assistência Estudantil - UFERSA-RN;False
5972;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFPI;False
5973;Participar de Processo Seletivo para curso de graduação - UFRB;False
5975;Participar de Processo Seletivo para curso de graduação - UFRA;False
5976;Receber bolsa de Pesquisa - UNIRIO;False
5977;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFPA;True
5978;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFPB;True
5979;Receber bolsa de Extensão - UFSCAR;False
5980;Participar de Processo Seletivo para curso de graduação - UFRJ;False
5981;Participar de Processo Seletivo para curso de graduação - UFPEL;True
5983;Obter Assistência Estudantil - UFCA;False
5984;Receber bolsa de Extensão - UNIFAP;False
5986;Obter Assistência Estudantil - UFCG;False
5987;Receber bolsa de Extensão - IFTO;False
5988;Obter diploma ou de 2ª via de diploma de graduação - UFRB;True
5990;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFRA;False
5993;Participar de Processo Seletivo para curso de graduação - UFSC;False
5994;Registrar diplomas de faculdades, centros universitários e universidades privadas para graduação - UFPR;False
9033;Solicitar diagnóstico de referência em dengue - Fiocruz/RJ;False
5996;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFRJ;False
5997;Participar de Processo Seletivo para curso de graduação - UFSM;False
5999;Matrícula de alunos selecionados no Processo Seletivo PEC-G - IFCE;False
6001;Obter diploma ou 2ª via de diploma - IFSC;False
6004;Matricular-se em curso de graduação - UFPA;False
6005;Obter diploma ou 2ª via de diploma - IFSP;True
6007;Matricular-se em curso de graduação - UFPB;False
6008;Participar de processo seletivo para curso de Educação à Distância - IFPI;False
6010;Matricular-se em curso de graduação - UFPI;False
6011;Participar de processo seletivo para curso de Educação à Distância - IFPA;True
6013;Matricular-se em curso de graduação - UFPE;False
6014;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFSUL;True
6015;Participar de processo seletivo para curso de Educação à Distância - IFPE;True
6018;Participar de processo seletivo para curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IF GOIANO;True
6021;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFGD;False
6022;Obter diploma ou 2ª via de diploma - IFRO;False
6023;Participar de Processo Seletivo para curso de Graduação - UFOB;False
6028;Matricular-se em curso de Educação à Distância - IFSPE;False
6030;Obter diploma ou 2ª via de diploma - IFRJ;False
6032;Promoção de encontro de Núcleos - IFCE;False
6035;Participar de Processo Seletivo para curso de graduação - UNIFESP;True
6036;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFOPA;False
6038;Matricular-se em curso de graduação - UFRA;False
6041;Matricular-se em curso de graduação - UFRJ;False
6042;Matricular-se em Curso de Educação Profissional Técnica (Ed. de Jovens e Adultos, Integrado e Subsequente) - IFSULDEMINAS;True
6043;Matricular-se em curso de graduação - UFPR;True
6045;Receber bolsa de Pesquisa - FUNRei;False
6047;Participar de Processo Seletivo para curso de graduação - UNIPAMPA;False
2978;Consultar acervo da Biblioteca Central do IBRAM;False
9393;Retificar publicação;True
6048;Obter diploma ou 2ª via de diploma - IFTO;False
6049;Participar de processo seletivo para curso de Educação à Distância - IFMG;False
6050;Registrar diplomas de faculdades, centro universitários e universidades privadas para graduação - UNIFAL-MG;False
6053;Participar de processo seletivo para curso de Educação à Distância - IFMA;False
6055;Receber Bolsa de Extensão - UnB;False
6056;Obter diploma ou 2ª via de diploma - IF GOIANO;True
6057;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFJF;False
6060;Participar de processo seletivo para cursos de Pós-Graduação Lato Sensu - IF Sudeste MG;True
6061;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFMG;False
6064;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFG;False
6065;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFF;False
6066;Receber bolsa de Pesquisa - IF ES;False
6068;Receber bolsa de Pesquisa - UNIVASF;False
6070;Obter diploma ou 2ª via de diploma de graduação - UFLA;False
6073;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFT;False
6074;Receber bolsa de Pesquisa - IF BAIANO;False
6075;Matricular-se em curso de Educação à Distância - IF BAIANO;False
6076;Participar de Processo Seletivo para curso de graduação - UNIFAP;False
6077;Receber bolsa de Pesquisa - IFPA;True
6078;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFAC;False
6079;Obter Beneficio de Assistência Estudantil - UNIPAMPA;True
6080;Receber bolsa de Pesquisa - IFPE;True
6081;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IF GOIANO;True
6082;Matricular-se em curso de graduação - UFMS;False
6086;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFAM;False
6088;Obter Assistência Estudantil - UFRRJ;False
6091;Participar de Processo Seletivo para Cursos de Formação Inicial e Continuada - IFAP;True
6092;Obter Assistência Estudantil - FUNRei;False
6093;Matricular-se em curso de Educação à Distância - IFGO;False
6094;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFGO;False
6096;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFSC;False
6097;Obter diploma ou 2ª via de diploma - IFPA;False
6099;Participar de processo seletivo para curso de graduação (Licenciatura, Tecnologia e Bacharelado) - IFFAR;True
6100;Obter diploma ou 2ª via de diploma - CEFET/RJ;False
6101;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFSM;False
6102;Matricular-se em curso de graduação - UFMA;False
6103;Obter diploma ou 2ª via de diploma - IFPR;False
6104;Matricular-se em curso de graduação - UFMG;False
6107;Matricular-se em curso de graduação - Campus Bagé - UNIPAMPA;False
6110;Participar de processo seletivo para curso de Educação à Distância - IFGO;False
6111;Matricular-se em curso de graduação - UFGD;False
6112;Participar de processo seletivo para curso de Educação Profissional Técnica (Ed. de Jovens e Adultos, Integrado e Subsequente) - IFSULDEMINAS;True
6063;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IF MT;True
12339;Atualizar Certificação de Boas Práticas de Insumos Farmacêuticos - operações societárias ou comerciais;True
6113;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFSUL;True
6115;Participar de Processo Seletivo para curso de graduação - UNIVASF;False
6116;Obter Assistência Estudantil - IFPB;False
142;Obter autorização de residência para fins laborais a imigrantes;True
6117;Obter Assistência Estudantil - IFPA;True
6118;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFCE;False
6120;Receber bolsa de Pesquisa - IFRJ;False
6121;Participar de processo seletivo para cursos de Especialização Técnica - Pós-Técnico - IF Sudeste MG;True
6124;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFRR;False
6122;Registrar diplomas de faculdades, centros universitários e universidades privadas para graduação - UnB;False
6134;Matricular-se em curso de Educação à Distância - IFPB;True
6136;Matricular-se em curso de Educação à Distância - IFPA;True
11082;Contratar plataforma de gestão da privacidade digital do cidadão (LGPD - PDC);False
6138;Matricular-se em curso de Educação à Distância - IFPE;True
6140;Matricular-se em curso de Educação à Distância - Universidade Aberta / IFPI;False
6139;Matricular-se em curso de graduação - FURG;False
4466;Registrar ações rotineiras de combate ao Aedes aegypti;True
6145;Obter diploma ou 2ª via de diploma de graduação - Faculdade de Educação - UFMG;False
6147;Obter diploma ou 2ª via de diploma de pós-graduação - UFAM;False
6148;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) no IFAM;False
6152;Matricular-se em curso de Educação à Distância - IFSC;False
6156;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFAC;False
6154;Obter diploma ou 2ª via de diploma de graduação - Instituto de Ciências Exatas - UFMG;False
11408;Participar do Programa Seleções do Futuro;False
6157;Obter Assistência Estudantil - IFRJ;False
6161;Receber bolsa de Pesquisa - IFTO;False
6166;Matricular-se em curso de graduação - UFJF;True
6167;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFSertãoPE;True
6170;Obter Assistência Estudantil - IFSC;False
6171;Participar de Processo Seletivo para curso de graduação - UNILA;False
9065;Solicitar diagnóstico de referência para Esquistossomose em Caramujos - Fiocruz/PE;False
6174;Matricular-se em curso de Educação à Distância - IFRJ;False
6175;Matricular-se em curso de Educação à Distância - IFRO;False
9551;Obter financiamento para reabilitação de áreas urbanas no Pró-Cidades;True
12331;Obter serviços e produtos de Meteorologia Marinha;True
6155;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFAP;True
9060;Solicitar diagnóstico de referência em rotavírus - Fiocruz/RJ;False
11093;Consultar cadastro nacional de imóvel rural;False
6177;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFSUL;True
6179;Matricular-se em curso de Educação à Distância - IFRR;True
6180;Obter diploma ou 2ª via de diploma de graduação - UFOP;True
9655;Aderir ao Programa Viver – Envelhecimento Ativo e Saudável;True
4338;Agendar visitas educacionais ao Centro Vocacional Tecnológico Espacial - Parnamirim;True
11493;Solicitar Pensão Civil Por Morte (somente UFES);False
6182;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFMA;False
9539;Consultar Documentos Permanentes/Históricos do Museu Paraense Emílio Goeldi;True
10186;Obter Código para o Registro Internacional de eventos sobre Aeronaves;True
6183;Matricular-se em curso de Educação à Distância - IFFLU;False
6184;Matricular-se em curso de graduação - UFCG;False
6185;Matricular-se em curso de graduação - UFCA;False
11750;Obter diploma ou 2ª via de diploma de graduação - UNILA;False
6190;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFGO;False
10751;Obter aprovação de Método Alternativo de Cumprimento de Diretriz de Aeronavegabilidade;True
6191;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFGO;False
6192;Obter assessoria para implantação de Neabis e Napnes - IFCE;False
2668;Obter serviços de irradiação no Instituto de Pesquisas Energéticas e Nucleares (SP);False
5905;Processo seletivo para o programa de Bolsas IFCE Internacional - IFCE;False
6002;Processo Seletivo para ingressar em cursos de pós-graduação lato sensu e stricto sensu - IFCE;False
6193;Participar de processo seletivo para curso de Educação Profissional Técnica no IFAM (Educação de Jovens e Adultos, Integrado e Subsequente);False
6194;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFABC;False
6195;Obter Assistência Estudantil - IFTO;False
6197;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFAC;False
6198;Obter diploma ou 2ª via de diploma de graduação - UFRRJ;False
6199;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFSertãoPE;True
9670;Participar de ações socioeducativas sobre percepção de riscos e educação em Desastres Naturais;True
6200;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFAP;True
2632;Obter auxílio técnico especializado em rochas ornamentais e minerais industriais;False
6203;Participar de Processo Seletivo para curso de graduação - FUNRei;False
6206;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFAM;False
1433;Solicitar caracterização de rochas ornamentais;False
6208;Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFAL;True
9685;Sisg-LAF - Comprovar atendimento de Condicionantes do Licenciamento Ambiental Federal;True
6209;Receber bolsa de Extensão - UNIRIO;False
6212;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFMA;False
11025;Apresentar Plano de Utilização de Recursos de Pesquisa, Desenvolvimento e Inovação;True
6214;Receber bolsa de Pesquisa para curso de licenciatura - UFG;False
9703;Acessar publicações relacionadas à Tecnologia Mineral e áreas afins do Centro de Tecnologia Mineral (CETEM);True
9338;Solicitar alteração de domicílio bancário (PNATE);True
11363;Acompanhar andamento do processo de solicitação de refúgio;True
6215;Participar de processo seletivo para curso de Educação à Distância - IFS;False
6216;Registrar manifestação de Ouvidoria Direcionada para a UFCA - Via sistema fala.BR;True
2675;Adquirir radioisótopos ou equipamentos geradores de radiação ionizante em território nacional;True
6217;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFBA;False
9710;Obter roedores (camundongos, hamsters e ratos) para utilização em experimentos - Instituto Nacional de Pesquisas da Amazônia;True
9711;Adquirir Publicações do Laboratório de Produtos Florestais;False
6218;Matricular-se em curso de graduação - FUNRei;False
6220;Obter diploma ou 2ª via de diploma de pós-graduação - UFCG;False
9719;Solicitar recursos para o apoio a Realização de Projetos e Eventos de Esporte, Lazer e Inclusão Social;False
6222;Obter diploma ou 2ª via de diploma de pós-graduação - UFMS;False
6223;Participar de processo seletivo para curso de Educação à Distância - IFB;False
6224;Obter diploma ou 2ª via de diploma de pós-graduação - UFCA;False
6225;Participar de processo seletivo para curso de Educação à Distância - IFAM;False
6227;Participar de processo seletivo para curso de Educação à Distância - IFAL;True
6228;Obter diploma ou 2ª via de diploma de graduação - UFERSA-RN;False
11453;Solicitar visita ao Laboratório Morfofuncional da UFV;False
5220;Emitir Carta de Concessão de Benefício;False
6229;Receber bolsa de Extensão - UNIVASF;False
6232;Participar de Processo Seletivo para curso de graduação - UFC;False
6234;Participar de Processo Seletivo para curso de graduação - UFG;False
11653;Calcular o valor do piso mínimo de frete;True
6235;Participar de Processo Seletivo para curso de graduação - UFF;False
6236;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFCA;False
6237;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFAC;False
3060;Obter licença para exercer a atividade de Despachante Operacional de Voo;True
6239;Receber bolsa de Pesquisa - UNIFAP;False
6241;Participar de Processo Seletivo para curso de graduação - UFT;False
12086;Solicitar emissão de certificado ENCCEJA - IFSULDEMINAS;True
6243;Participar de Processo Seletivo para curso de graduação - UFU;False
6245;Matricular-se em curso de graduação - Campus Alegrete - UNIPAMPA;False
6247;Matricular-se em curso de graduação - UFOPA;False
6253;Receber bolsa de Extensão - UFAM;False
12088;Obter renovação de Certificado de Compartimento Avícola;True
6257;Receber bolsa de Pesquisa - UFPEL;False
74;DNIT - Apresentar Formulário de Identificação do Condutor Infrator (Transferência de Pontuação);True
6258;Obter diploma, certificado ou 2ª via - IFCE;False
9779;Registrar Escriturador - CVM;False
6259;Receber bolsa de Extensão - UFAC;False
6260;Participar de processo seletivo para curso de Graduação (Licenciatura, Tecnologia e Bacharelado) - IF Sudeste MG;True
6261;Receber bolsa de Pesquisa - IFS;False
6263;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFRO;False
12254;Elaborar folha de pagamento no eSocial Simplificado Pessoa Jurídica (MEI);True
6266;Obter diploma ou 2ª via de diploma - IFAM;True
11245;Encaminhar débitos para inscrição em dívida ativa da União;True
10825;Solicitar a execução de turmas exclusivas;False
10853;Protocolar documentos junto ao Inep;True
11265;Visitar a Casa Arthur Bernardes;False
12261;Protocolar documentos junto ao Ministério do Turismo;True
9641;Aderir ao Pró-DH – Conselho Tutelar;True
8847;Participar de processo seletivo para curso de Pós-graduação - IFSULDEMINAS;True
11083;Consultar registros de entrada de estrangeiros do acervo do Arquivo Nacional;False
11060;Retificar lançamento de imposto de renda;False
12062;Solicitar avaliação de vetores (barbeiros) enviados pelo cidadão - Fiocruz/MG;False
6268;Participar de processo seletivo para curso de Extensão (Formação Inicial ou Formação Continuada) no IFRS;True
6269;Obter diploma ou 2ª via de diploma - IFAP;True
11269;Consultar e adquirir publicações do Arquivo Nacional;False
6272;Participar de processo seletivo para curso de Formação Inicial e Continuada (FIC) - IFC;False
9049;Solicitar diagnóstico de referência em hidatidose - Fiocruz/RJ;False
11292;Consultar o Cadastro Nacional de Entidades Custodiadoras de Acervos Arquivísticos do Conarq;False
6722;Registrar Oferta Pública de Aquisição de Ações - CVM;False
9814;Consultar empresas fornecedoras de insumos necessários para enfrentamento do coronavírus - COVID-19;True
4771;Realizar consulta sobre recall de veículos;True
9818;Obter anuência para exportação e importação de produtos por Remessa Expressa – CPF;True
9048;Solicitar diagnóstico de referência em hepatites e doenças crônicas associadas - Fiocruz/BA;False
6274;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFB;False
6275;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFSC;False
9827;Solicitar Alteração de Produtos de Cannabis;True
4809;Obter desconto sobre o valor de multas de trânsito;True
9830;Renovar Registro de Cosméticos;True
6277;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFF;True
6278;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFS;False
11266;Protocolar documentos junto ao Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN;True
236;Obter apoio para captação e promoção de eventos internacionais;False
6279;Matricular-se em curso de graduação - UFAC;False
6282;Matricular-se em curso de graduação - UFAM;False
6280;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - CEFET-MG;True
12407;Solicitar Auxílio por Incapacidade Temporária - Relatório Médico no Exterior - Internacional;True
6284;Receber bolsa de Extensão - UFCG;False
6286;Obter diploma ou 2ª via de diploma de graduação - UFAC;False
12409;Submeter artigos científicos aos periódicos da Dipes: Cadernos de Estudos Sociais e Ciência e Trópico;True
6287;Matricular-se em curso de graduação - UFVJM;False
6288;Receber bolsa de Extensão - UFCA;False
6289;Participar de processo seletivo para curso de Educação à Distância - Ifes;False
6290;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFTO;False
6291;Obter diploma ou 2ª via de diploma de pós-graduação - UFSB;False
6293;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UNIVASF;False
6299;Registrar diplomas de Instituições Privadas de Ensino Superior - UNIR;False
12412;Solicitar autorização para exportar sangue e componentes para fins terapêuticos;True
11771;Solicitar exame ginecológico ou obstétrico em fêmeas de grande porte;False
11270;Visitar exposições virtuais do Arquivo Nacional;False
11067;Obter autorização para operação de depósito de rejeitos radioativos;True
9574;Fazer Pós-Graduação em Biodiversidade e Evolução;True
6304;Receber bolsa de Extensão - UFES;False
6307;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFPA;True
6308;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFPB;False
6309;Registrar diplomas de faculdades, centros universitários e universidades privadas para graduação - UFRGS;False
6310;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFPB;True
6311;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFPI;True
6312;Participar de processo seletivo para curso de Formação Inicial e Continuada FIC - Modalidade à Distância- IFPI;True
6313;Obter Assistência Estudantil - UNIVASF;False
6314;Obter diploma ou 2ª via de diploma de graduação - UFAM;False
6317;Obter diploma ou 2ª via de diploma de pós-graduação - UFRRJ;False
6318;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFPA;True
6321;Matricular-se em curso de Educação à Distância - IFTO;False
6326;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFPR;False
6327;Matricular-se em curso de Formação Inicial e Continuada - IFBA;True
6328;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) no IFPI;False
6331;Participar de Processo Seletivo para Curso de Graduação - UnB;True
6333;Receber bolsa de Extensão - UFRRJ;False
6335;Participar de Processo Seletivo para curso de graduação - UNIRIO;False
6336;Assistência Estudantil - UnB;True
6338;Acessar Serviço de Apoio Psicossocial - UNIR;True
6340;Registrar solicitações de informação públicas direcionadas para a UFCA - Sistema fala.BR;True
6343;Obter diploma ou 2ª via de diploma - IFAC;False
6341;Receber bolsa de Extensão - UFERSA-RN;False
12102;Apresentar recurso de restituição de Taxa de Fiscalização de Vigilância Sanitária;True
2979;Consultar acervo da Biblioteca Depositária do IBRAM;False
12103;Protocolar documentos junto ao CEFET/RJ;False
6344;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFMA;True
6345;Receber bolsa de Extensão - UFGD;False
6347;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFRJ;False
6349;Registrar diplomas de faculdades, centros universitários e universidades privadas para pós-graduação - UFRGS;False
9914;Solicitar informações do Inmetro;True
6350;Obter Assistência Estudantil - UFVJM;False
9789;Peticionar documentos eletronicamente ao Ministério do Turismo;True
12417;Solicitar o cadastro de Estabelecimentos  de Treinamento Náutico (ETN) e pessoas físicas (PF) - atestado de treinamento para Arrais-Amador e Motonauta;True
6352;Matricular-se em curso de graduação - UFERSA-RN;False
12418;Solicitar Cadastro e Inspeção a Pedido de Empresa/Escola de Mergulho Profissional, Vistoria Pré-Operação e Retirada de Exigências;True
6353;Solicitar registro de diplomas de faculdades, centros universitários e universidades privadas;False
2654;Obter serviço de irradiação no reator nuclear TRIGA IPR-R1;True
6354;Obter diploma ou 2ª via de diploma de pós-graduação - UFS;True
11476;Obter Autorização para produção de imagens em bases físicas do Museu Goeldi;True
6355;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFT;False
6357;Participar de processo seletivo para curso de Formação Inicial e Continuada - IFPR;False
6358;Participar de processo seletivo para curso de Formação Inicial e Continuada - Ifes;False
6361;Obter diploma ou 2ª via de diploma de graduação - Faculdade de Letras - UFMG;False
10788;Obter registro especial de papel imune;False
11797;Obter diploma ou 2ª via de diploma de graduação - UFTM;False
9913;Renovar cota de importação;True
6362;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFG;False
6363;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFF;False
6366;Registrar diplomas de faculdades, centros universitários e universidades privadas - UFC;False
10733;Realizar consulta em ginecologia - Fiocruz/RJ;False
10107;Solicitar Certidão Negativa de Débitos - CVM (CND);True
6367;Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UNIFESSPA;False
3047;Obter Chancela da Paisagem Cultural;False
9477;Obter autorização para descomissionamento de instalações nucleares;True
11094;Consultar histórico de acesso à Escrituração Contábil Digital;True
6373;Obter diploma ou 2ª via de diploma - IF BAIANO;False
11095;Entregar Escrituração Fiscal Digital de retenções e outras informações fiscais;True
6375;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFSC;False
11033;Demonstrar crédito presumido;False
6378;Matricular-se em curso de Formação Inicial e Continuada - IFES;False
12421;Solicitar habilitação à Pensão da Marinha;False
6380;Obter diploma ou 2ª via de diploma - IFB;False
6381;Obter diploma ou 2ª via de diploma de graduação - Faculdade de Farmácia - UFMG;False
9950;Solicitar alteração de monografia do ativo - Uso Domissanitário;True
6382;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFTO;False
6383;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFSP;True
12423;Efetuar Recadastramento Anual de Veteranos e Pensionistas da Marinha;False
4661;Solicitar Atualização de Dados Perenes de Entidade Sindical;True
9962;Consultar dados turísticos dos destinos brasileiros;False
6384;Obter diploma ou 2ª via de diploma - IFS;False
6385;Receber bolsa de Extensão - IF ES;False
9967;Cadastrar iniciativa de destaque no Prêmio Nacional do Turismo;False
6390;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - CEFET/RJ;True
6391;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFSC;False
12110;Pedir desarquivamento do processo de refúgio;True
6393;Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFTO;False
6394;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFSP;True
4658;Solicitar Alteração Estatutária de Entidade Sindical;True
9987;Renovar habilitação de Centros de Equivalência Farmacêutica;True
6396;Receber bolsa de Pesquisa - IFCE;False
6395;Obter diploma ou 2ª via de diploma de graduação - Escola de Ciência da Informação - UFMG;False
282;DNIT - Apresentar Recurso contra Penalidade de Multa de Trânsito;True
11043;Declarar rendimentos pagos a consultores por organismos internacionais;False
6399;Receber bolsa de Pesquisa - UFRRJ;False
6404;Receber bolsa de Pesquisa - UFRPE;False
6406;Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IF BAIANO;False
12112;Pedir recurso sobre decisão do Conare;True
6407;Obter 2ª via de diploma de graduação - UFSCAR;False
6408;Participar de Processo Seletivo Discente para Cursos de Graduação na UNIR;True
12013;Protocolar documentos junto ao Departamento Nacional de Obras Contra as Secas;True
